booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km
19411,2024-09-26,14:00:00,Pune,Market,Residential,Prime Sedan,5.04,148.93,4.61,4.02,UPI,6.17,Completed,0,0,,,2024-09-26 14:00:00,0,1,14,3,0,0,29.549603174603174
19412,2024-09-26,14:20:00,Bengaluru,Tech Park,University,Auto,7.7,169.02,4.75,4.3,Card,4.08,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-09-26 14:20:00,1,0,14,3,0,0,21.95064935064935
19413,2024-09-26,14:40:00,Hyderabad,Mall,Market,SUV,6.49,137.41,4.7,4.71,Cash,6.53,Completed,0,0,,,2024-09-26 14:40:00,0,1,14,3,0,0,21.172573189522343
19414,2024-09-26,15:00:00,Hyderabad,Airport,Railway Station,Bike,8.22,164.84,4.02,3.88,Wallet,6.65,Cancelled,0,1,High fare,Long wait time,2024-09-26 15:00:00,1,0,15,3,0,0,20.05352798053528
19415,2024-09-26,15:20:00,Delhi,Mall,Residential,Auto,6.34,188.04,4.87,4.35,Cash,14.46,Cancelled,1,0,Customer changed plans,Customer changed plans,2024-09-26 15:20:00,1,0,15,3,0,0,29.65930599369085
19416,2024-09-26,15:40:00,Mumbai,Airport,Tech Park,Mini,8.82,245.62,3.9,3.74,Cash,14.95,Cancelled,0,1,Driver not moving,Driver asked to cancel,2024-09-26 15:40:00,1,0,15,3,0,0,27.848072562358276
19417,2024-09-26,16:00:00,Chennai,Airport,Tech Park,Mini,0.8,59.21,4.44,4.78,Card,3.53,Completed,0,0,,,2024-09-26 16:00:00,0,1,16,3,0,0,74.0125
19418,2024-09-26,16:20:00,Chennai,University,Hospital,Bike,4.87,145.57,4.41,3.74,Wallet,3.81,Completed,0,0,,,2024-09-26 16:20:00,0,1,16,3,0,0,29.891170431211496
19419,2024-09-26,16:40:00,Chennai,University,Tech Park,Auto,6.91,172.84,4.88,3.83,Wallet,11.23,Cancelled,0,1,Driver not moving,Driver asked to cancel,2024-09-26 16:40:00,1,0,16,3,0,0,25.01302460202605
19420,2024-09-26,17:00:00,Delhi,Airport,Railway Station,Prime Sedan,11.26,208.21,4.53,3.93,Card,3.63,Cancelled,1,0,Driver not moving,Customer changed plans,2024-09-26 17:00:00,1,0,17,3,0,1,18.4911190053286
19421,2024-09-26,17:20:00,Pune,Railway Station,Airport,Bike,0.8,57.7,4.94,4.18,Cash,9.18,Completed,0,0,,,2024-09-26 17:20:00,0,1,17,3,0,1,72.125
19422,2024-09-26,17:40:00,Bengaluru,University,University,Auto,15.49,279.66,4.05,3.58,UPI,8.61,Completed,0,0,,,2024-09-26 17:40:00,0,1,17,3,0,1,18.054228534538414
19423,2024-09-26,18:00:00,Delhi,Hospital,Railway Station,Bike,7.74,211.37,4.65,4.81,UPI,3.71,Cancelled,0,1,Driver asked to cancel,Driver asked to cancel,2024-09-26 18:00:00,1,0,18,3,0,1,27.308785529715763
19424,2024-09-26,18:20:00,Chennai,Mall,Hospital,Bike,14.66,374.9,4.75,4.2,UPI,6.51,Completed,0,0,,,2024-09-26 18:20:00,0,1,18,3,0,1,25.572987721691675
19425,2024-09-26,18:40:00,Pune,University,Residential,SUV,9.71,260.57,4.54,4.06,Cash,1.78,Completed,0,0,,,2024-09-26 18:40:00,0,1,18,3,0,1,26.835221421215238
19426,2024-09-26,19:00:00,Hyderabad,University,Railway Station,Prime Sedan,18.11,412.59,4.06,4.3,Card,7.67,Cancelled,1,0,Driver asked to cancel,High fare,2024-09-26 19:00:00,1,0,19,3,0,1,22.782440640530094
19427,2024-09-26,19:20:00,Chennai,Hospital,Mall,Prime Sedan,10.14,220.57,4.25,4.53,UPI,7.32,Cancelled,0,0,Customer changed plans,Driver asked to cancel,2024-09-26 19:20:00,1,0,19,3,0,1,21.75246548323471
19428,2024-09-26,19:40:00,Pune,Market,Market,Auto,1.73,112.04,4.57,3.91,Cash,6.13,Completed,0,0,,,2024-09-26 19:40:00,0,1,19,3,0,1,64.76300578034683
19429,2024-09-26,20:00:00,Bengaluru,Market,Mall,Mini,11.63,319.58,4.62,4.81,Wallet,4.33,Cancelled,1,1,Driver not moving,Driver asked to cancel,2024-09-26 20:00:00,1,0,20,3,0,1,27.478933791917452
19430,2024-09-26,20:20:00,Hyderabad,Residential,Residential,Prime Sedan,8.3,219.27,4.02,4.2,Wallet,12.21,Cancelled,1,1,Driver not moving,Driver not moving,2024-09-26 20:20:00,1,0,20,3,0,1,26.418072289156626
19431,2024-09-26,20:40:00,Chennai,Tech Park,Railway Station,Mini,4.62,137.47,3.95,3.81,Cash,2.73,Cancelled,1,0,Long wait time,Driver not moving,2024-09-26 20:40:00,1,0,20,3,0,1,29.755411255411254
19432,2024-09-26,21:00:00,Chennai,Railway Station,Hospital,Auto,8.57,191.05,4.8,3.54,Cash,7.09,Cancelled,1,0,High fare,Driver not moving,2024-09-26 21:00:00,1,0,21,3,0,1,22.292882147024503
19433,2024-09-26,21:20:00,Hyderabad,Tech Park,Mall,Bike,10.31,230.32,4.7,3.97,Card,4.48,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-09-26 21:20:00,1,0,21,3,0,1,22.339476236663433
19434,2024-09-26,21:40:00,Bengaluru,Mall,Railway Station,Bike,8.9,245.22,4.8,3.51,Cash,4.46,Cancelled,0,0,High fare,Long wait time,2024-09-26 21:40:00,1,0,21,3,0,1,27.552808988764042
19435,2024-09-26,22:00:00,Delhi,Residential,Residential,Mini,2.17,78.87,4.99,3.61,Cash,8.29,Completed,0,0,,,2024-09-26 22:00:00,0,1,22,3,0,0,36.34562211981567
19436,2024-09-26,22:20:00,Chennai,Hospital,University,Prime Sedan,19.27,387.4,4.41,3.82,UPI,15.02,Completed,0,0,,,2024-09-26 22:20:00,0,1,22,3,0,0,20.10378827192527
19437,2024-09-26,22:40:00,Pune,Airport,Railway Station,Prime Sedan,12.81,251.94,3.81,4.89,Wallet,1.0,Completed,0,0,,,2024-09-26 22:40:00,0,1,22,3,0,0,19.66744730679157
19438,2024-09-26,23:00:00,Chennai,Residential,University,Prime Sedan,7.39,201.68,4.86,4.84,Cash,5.79,Completed,0,0,,,2024-09-26 23:00:00,0,1,23,3,0,0,27.290933694181327
19439,2024-09-26,23:20:00,Chennai,University,Airport,Auto,6.0,166.77,4.3,4.28,UPI,10.99,Cancelled,0,0,High fare,Driver not moving,2024-09-26 23:20:00,1,0,23,3,0,0,27.795
19440,2024-09-26,23:40:00,Delhi,Residential,Mall,Bike,18.46,383.96,4.96,3.95,UPI,2.5,Completed,0,0,,,2024-09-26 23:40:00,0,1,23,3,0,0,20.799566630552544
19441,2024-09-27,00:00:00,Chennai,Mall,Airport,Bike,8.84,202.1,4.06,4.62,Cash,14.4,Completed,0,0,,,2024-09-27 00:00:00,0,1,0,4,0,0,22.861990950226243
19442,2024-09-27,00:20:00,Mumbai,Market,Airport,Bike,2.3,89.75,4.69,4.38,UPI,1.59,Completed,0,0,,,2024-09-27 00:20:00,0,1,0,4,0,0,39.02173913043479
19443,2024-09-27,00:40:00,Pune,Market,Airport,Prime Sedan,18.52,293.44,3.98,4.4,UPI,4.15,Cancelled,1,1,High fare,Customer changed plans,2024-09-27 00:40:00,1,0,0,4,0,0,15.844492440604752
19444,2024-09-27,01:00:00,Pune,Tech Park,University,Auto,5.31,137.25,4.87,4.36,Wallet,2.27,Completed,0,0,,,2024-09-27 01:00:00,0,1,1,4,0,0,25.847457627118647
19445,2024-09-27,01:20:00,Pune,Market,Mall,Mini,2.28,78.34,3.81,4.7,UPI,3.28,Completed,0,0,,,2024-09-27 01:20:00,0,1,1,4,0,0,34.35964912280702
19446,2024-09-27,01:40:00,Mumbai,Market,Mall,Mini,8.97,258.62,4.38,4.01,UPI,13.09,Cancelled,1,0,Long wait time,Customer changed plans,2024-09-27 01:40:00,1,0,1,4,0,0,28.831661092530656
19447,2024-09-27,02:00:00,Chennai,Market,Residential,Auto,4.4,106.41,4.31,4.31,Card,2.29,Completed,0,0,,,2024-09-27 02:00:00,0,1,2,4,0,0,24.184090909090905
19448,2024-09-27,02:20:00,Hyderabad,Residential,Hospital,Mini,6.83,166.98,4.13,4.45,UPI,6.1,Completed,0,0,,,2024-09-27 02:20:00,0,1,2,4,0,0,24.448023426061493
19449,2024-09-27,02:40:00,Pune,Market,Tech Park,Mini,9.99,240.36,4.35,3.83,UPI,3.44,Cancelled,1,0,Customer changed plans,Driver not moving,2024-09-27 02:40:00,1,0,2,4,0,0,24.06006006006006
19450,2024-09-27,03:00:00,Mumbai,University,Residential,Prime Sedan,0.8,58.87,4.09,4.91,Card,8.11,Completed,0,0,,,2024-09-27 03:00:00,0,1,3,4,0,0,73.58749999999999
19451,2024-09-27,03:20:00,Hyderabad,Airport,Market,SUV,8.18,188.82,4.25,3.9,Wallet,5.3,Cancelled,0,1,Driver asked to cancel,High fare,2024-09-27 03:20:00,1,0,3,4,0,0,23.08312958435208
19452,2024-09-27,03:40:00,Delhi,Market,Market,Prime Sedan,15.95,305.36,4.4,4.15,Wallet,5.32,Completed,0,0,,,2024-09-27 03:40:00,0,1,3,4,0,0,19.144827586206898
19453,2024-09-27,04:00:00,Mumbai,Railway Station,University,Mini,2.49,81.7,4.05,4.31,UPI,3.07,Cancelled,1,0,High fare,Long wait time,2024-09-27 04:00:00,1,0,4,4,0,0,32.81124497991968
19454,2024-09-27,04:20:00,Bengaluru,Railway Station,Hospital,Bike,0.8,58.28,4.31,4.19,UPI,13.21,Completed,0,0,,,2024-09-27 04:20:00,0,1,4,4,0,0,72.85
19455,2024-09-27,04:40:00,Hyderabad,Railway Station,Railway Station,Auto,13.11,323.34,4.6,3.75,Card,7.26,Completed,0,0,,,2024-09-27 04:40:00,0,1,4,4,0,0,24.663615560640732
19456,2024-09-27,05:00:00,Chennai,Residential,Airport,Auto,7.91,201.78,4.04,4.42,Wallet,6.87,Completed,0,0,,,2024-09-27 05:00:00,0,1,5,4,0,0,25.509481668773702
19457,2024-09-27,05:20:00,Mumbai,Railway Station,Airport,Bike,10.84,240.83,4.38,3.71,Wallet,8.52,Cancelled,0,0,Long wait time,Long wait time,2024-09-27 05:20:00,1,0,5,4,0,0,22.21678966789668
19458,2024-09-27,05:40:00,Chennai,University,University,Auto,5.36,165.86,3.97,4.53,Wallet,3.43,Completed,0,0,,,2024-09-27 05:40:00,0,1,5,4,0,0,30.94402985074627
19459,2024-09-27,06:00:00,Bengaluru,Market,Mall,Auto,8.79,257.35,4.92,5.0,UPI,10.34,Cancelled,0,1,Driver not moving,Long wait time,2024-09-27 06:00:00,1,0,6,4,0,0,29.277588168373157
19460,2024-09-27,06:20:00,Bengaluru,Hospital,Hospital,Bike,18.66,397.01,4.49,4.51,Wallet,7.51,Cancelled,1,1,High fare,High fare,2024-09-27 06:20:00,1,0,6,4,0,0,21.27599142550911
19461,2024-09-27,06:40:00,Hyderabad,Hospital,Railway Station,Mini,10.95,217.16,3.88,4.06,Cash,8.07,Cancelled,0,0,Long wait time,Driver asked to cancel,2024-09-27 06:40:00,1,0,6,4,0,0,19.831963470319636
19462,2024-09-27,07:00:00,Chennai,University,Mall,Mini,2.77,92.09,4.99,4.92,Cash,1.0,Completed,0,0,,,2024-09-27 07:00:00,0,1,7,4,0,0,33.24548736462094
19463,2024-09-27,07:20:00,Bengaluru,Airport,Market,SUV,15.07,306.87,4.48,3.72,Card,4.96,Cancelled,0,0,Long wait time,Driver asked to cancel,2024-09-27 07:20:00,1,0,7,4,0,0,20.362972793629726
19464,2024-09-27,07:40:00,Hyderabad,Market,Tech Park,Auto,7.07,132.18,4.04,4.0,UPI,4.39,Completed,0,0,,,2024-09-27 07:40:00,0,1,7,4,0,0,18.695898161244696
19465,2024-09-27,08:00:00,Bengaluru,Railway Station,Railway Station,Auto,0.9,109.08,5.0,4.67,Wallet,6.72,Completed,0,0,,,2024-09-27 08:00:00,0,1,8,4,0,1,121.19999999999999
19466,2024-09-27,08:20:00,Mumbai,Tech Park,University,Bike,3.77,119.77,4.3,4.36,Cash,12.52,Cancelled,1,1,High fare,Driver asked to cancel,2024-09-27 08:20:00,1,0,8,4,0,1,31.769230769230766
19467,2024-09-27,08:40:00,Hyderabad,Tech Park,University,Bike,3.09,137.86,3.79,4.53,UPI,3.51,Cancelled,1,1,High fare,Long wait time,2024-09-27 08:40:00,1,0,8,4,0,1,44.61488673139159
19468,2024-09-27,09:00:00,Bengaluru,Railway Station,Airport,Mini,6.82,202.25,4.78,3.89,Wallet,6.68,Cancelled,1,0,High fare,Customer changed plans,2024-09-27 09:00:00,1,0,9,4,0,1,29.655425219941346
19469,2024-09-27,09:20:00,Pune,Market,Railway Station,Prime Sedan,15.36,371.51,4.46,3.67,Card,7.92,Completed,0,0,,,2024-09-27 09:20:00,0,1,9,4,0,1,24.186848958333332
19470,2024-09-27,09:40:00,Chennai,Residential,Airport,Bike,12.7,252.17,4.83,4.15,Card,6.06,Completed,0,0,,,2024-09-27 09:40:00,0,1,9,4,0,1,19.855905511811024
19471,2024-09-27,10:00:00,Mumbai,Residential,Railway Station,Prime Sedan,4.53,128.04,4.4,4.07,Card,3.92,Completed,0,0,,,2024-09-27 10:00:00,0,1,10,4,0,1,28.26490066225165
19472,2024-09-27,10:20:00,Delhi,Railway Station,Market,Prime Sedan,10.23,252.32,4.1,4.32,Wallet,1.82,Cancelled,0,1,Driver asked to cancel,Customer changed plans,2024-09-27 10:20:00,1,0,10,4,0,1,24.664711632453567
19473,2024-09-27,10:40:00,Mumbai,Railway Station,Market,Auto,5.05,159.81,3.93,4.66,Wallet,1.0,Cancelled,0,0,Driver not moving,Driver not moving,2024-09-27 10:40:00,1,0,10,4,0,1,31.645544554455448
19474,2024-09-27,11:00:00,Mumbai,Mall,University,Auto,5.95,192.02,4.08,3.96,Card,4.14,Completed,0,0,,,2024-09-27 11:00:00,0,1,11,4,0,0,32.272268907563024
19475,2024-09-27,11:20:00,Delhi,Airport,Airport,SUV,9.31,204.36,4.11,4.13,Card,3.9,Completed,0,0,,,2024-09-27 11:20:00,0,1,11,4,0,0,21.950590762620838
19476,2024-09-27,11:40:00,Bengaluru,Hospital,Railway Station,Mini,2.48,90.73,3.79,4.42,Wallet,6.13,Completed,0,0,,,2024-09-27 11:40:00,0,1,11,4,0,0,36.58467741935484
19477,2024-09-27,12:00:00,Bengaluru,Residential,University,SUV,6.36,145.67,4.08,3.32,Wallet,12.91,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-09-27 12:00:00,1,0,12,4,0,0,22.904088050314463
19478,2024-09-27,12:20:00,Mumbai,University,Hospital,Bike,6.43,141.34,4.29,4.59,Card,4.64,Completed,0,0,,,2024-09-27 12:20:00,0,1,12,4,0,0,21.981337480559876
19479,2024-09-27,12:40:00,Pune,Mall,Market,Bike,4.09,130.73,4.25,3.4,UPI,1.29,Completed,0,0,,,2024-09-27 12:40:00,0,1,12,4,0,0,31.96332518337408
19480,2024-09-27,13:00:00,Chennai,University,Residential,Auto,10.12,177.16,3.23,3.79,Cash,6.08,Completed,0,0,,,2024-09-27 13:00:00,0,1,13,4,0,0,17.50592885375494
19481,2024-09-27,13:20:00,Hyderabad,Market,Railway Station,Mini,10.18,213.69,3.96,4.98,Card,1.0,Cancelled,1,1,Driver asked to cancel,Driver not moving,2024-09-27 13:20:00,1,0,13,4,0,0,20.991159135559922
19482,2024-09-27,13:40:00,Mumbai,Mall,Mall,Auto,3.34,122.41,4.29,4.45,UPI,1.0,Completed,0,0,,,2024-09-27 13:40:00,0,1,13,4,0,0,36.6497005988024
19483,2024-09-27,14:00:00,Bengaluru,Railway Station,Hospital,Bike,2.4,91.7,4.11,4.6,UPI,2.42,Completed,0,0,,,2024-09-27 14:00:00,0,1,14,4,0,0,38.208333333333336
19484,2024-09-27,14:20:00,Mumbai,Hospital,Railway Station,Auto,7.13,183.68,4.53,3.85,Wallet,2.65,Completed,0,0,,,2024-09-27 14:20:00,0,1,14,4,0,0,25.761570827489482
19485,2024-09-27,14:40:00,Mumbai,Tech Park,University,Bike,3.66,104.04,4.14,4.0,UPI,4.34,Completed,0,0,,,2024-09-27 14:40:00,0,1,14,4,0,0,28.426229508196723
19486,2024-09-27,15:00:00,Chennai,Market,Railway Station,SUV,5.43,125.06,4.31,4.09,Wallet,8.67,Completed,0,0,,,2024-09-27 15:00:00,0,1,15,4,0,0,23.03130755064457
19487,2024-09-27,15:20:00,Mumbai,Railway Station,Tech Park,Mini,0.8,58.84,4.48,4.43,Cash,3.6,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel,2024-09-27 15:20:00,1,0,15,4,0,0,73.55
19488,2024-09-27,15:40:00,Hyderabad,Tech Park,Railway Station,Mini,6.38,137.27,4.69,4.57,Wallet,5.84,Completed,0,0,,,2024-09-27 15:40:00,0,1,15,4,0,0,21.515673981191224
19489,2024-09-27,16:00:00,Chennai,University,Railway Station,Mini,5.63,158.08,4.37,4.51,Card,9.97,Completed,0,0,,,2024-09-27 16:00:00,0,1,16,4,0,0,28.078152753108352
19490,2024-09-27,16:20:00,Hyderabad,Hospital,Railway Station,Prime Sedan,2.57,85.61,3.74,4.31,Cash,18.91,Completed,0,0,,,2024-09-27 16:20:00,0,1,16,4,0,0,33.311284046692606
19491,2024-09-27,16:40:00,Delhi,University,Residential,Mini,12.21,232.83,4.83,4.28,UPI,3.09,Cancelled,1,0,High fare,Driver not moving,2024-09-27 16:40:00,1,0,16,4,0,0,19.06879606879607
19492,2024-09-27,17:00:00,Delhi,Residential,Railway Station,Mini,5.53,174.36,4.7,4.21,Card,3.91,Completed,0,0,,,2024-09-27 17:00:00,0,1,17,4,0,1,31.52983725135624
19493,2024-09-27,17:20:00,Mumbai,Mall,Residential,Prime Sedan,7.78,192.17,3.99,4.06,Cash,6.13,Completed,0,0,,,2024-09-27 17:20:00,0,1,17,4,0,1,24.70051413881748
19494,2024-09-27,17:40:00,Hyderabad,Market,Residential,Prime Sedan,11.78,206.14,4.44,3.58,Cash,5.67,Cancelled,1,0,Customer changed plans,Long wait time,2024-09-27 17:40:00,1,0,17,4,0,1,17.499151103565364
19495,2024-09-27,18:00:00,Chennai,Airport,Tech Park,Mini,10.57,263.61,4.02,4.03,UPI,5.08,Cancelled,0,0,Driver asked to cancel,Customer changed plans,2024-09-27 18:00:00,1,0,18,4,0,1,24.939451277199623
19496,2024-09-27,18:20:00,Delhi,University,Railway Station,Prime Sedan,1.96,116.89,4.17,5.0,UPI,3.74,Completed,0,0,,,2024-09-27 18:20:00,0,1,18,4,0,1,59.63775510204082
19497,2024-09-27,18:40:00,Chennai,Railway Station,University,Auto,8.04,195.77,4.6,4.12,Cash,1.39,Cancelled,1,0,Customer changed plans,Customer changed plans,2024-09-27 18:40:00,1,0,18,4,0,1,24.349502487562194
19498,2024-09-27,19:00:00,Pune,University,Market,Bike,4.04,138.09,4.42,4.1,Card,5.13,Completed,0,0,,,2024-09-27 19:00:00,0,1,19,4,0,1,34.18069306930693
19499,2024-09-27,19:20:00,Chennai,Market,Mall,Prime Sedan,14.56,358.44,4.46,4.13,Card,3.6,Cancelled,1,1,Customer changed plans,High fare,2024-09-27 19:20:00,1,0,19,4,0,1,24.61813186813187
19500,2024-09-27,19:40:00,Pune,Hospital,Mall,Auto,21.3,456.57,4.5,4.03,Card,4.15,Cancelled,0,1,Driver not moving,Customer changed plans,2024-09-27 19:40:00,1,0,19,4,0,1,21.435211267605634
19501,2024-09-27,20:00:00,Chennai,Airport,Hospital,Auto,15.84,351.47,4.84,4.12,UPI,6.1,Cancelled,1,1,Driver not moving,Long wait time,2024-09-27 20:00:00,1,0,20,4,0,1,22.18876262626263
19502,2024-09-27,20:20:00,Hyderabad,Residential,Hospital,Bike,12.04,230.16,4.58,3.86,UPI,12.86,Cancelled,1,1,High fare,Driver asked to cancel,2024-09-27 20:20:00,1,0,20,4,0,1,19.116279069767444
19503,2024-09-27,20:40:00,Mumbai,Market,Market,Mini,6.87,227.0,4.36,4.31,UPI,1.9,Cancelled,0,1,High fare,High fare,2024-09-27 20:40:00,1,0,20,4,0,1,33.04221251819505
19504,2024-09-27,21:00:00,Hyderabad,Hospital,Airport,Auto,12.73,247.34,4.23,4.55,Card,4.61,Cancelled,0,1,Driver asked to cancel,High fare,2024-09-27 21:00:00,1,0,21,4,0,1,19.42969363707777
19505,2024-09-27,21:20:00,Delhi,Hospital,Residential,Prime Sedan,1.37,86.94,4.29,3.82,Card,1.8,Completed,0,0,,,2024-09-27 21:20:00,0,1,21,4,0,1,63.459854014598534
19506,2024-09-27,21:40:00,Pune,Residential,Tech Park,Mini,4.42,139.88,4.23,4.6,Wallet,10.41,Cancelled,1,0,Driver asked to cancel,Long wait time,2024-09-27 21:40:00,1,0,21,4,0,1,31.647058823529413
19507,2024-09-27,22:00:00,Delhi,University,Tech Park,Bike,10.26,234.52,4.38,4.41,Wallet,9.68,Completed,0,0,,,2024-09-27 22:00:00,0,1,22,4,0,0,22.85769980506823
19508,2024-09-27,22:20:00,Mumbai,Airport,Tech Park,Mini,6.27,139.6,3.89,3.69,Card,13.24,Cancelled,1,0,Customer changed plans,Long wait time,2024-09-27 22:20:00,1,0,22,4,0,0,22.26475279106858
19509,2024-09-27,22:40:00,Hyderabad,Airport,Market,Auto,2.93,99.4,4.36,4.65,Wallet,7.17,Completed,0,0,,,2024-09-27 22:40:00,0,1,22,4,0,0,33.924914675767916
19510,2024-09-27,23:00:00,Delhi,Market,University,Mini,10.08,208.45,4.79,4.38,UPI,1.0,Completed,0,0,,,2024-09-27 23:00:00,0,1,23,4,0,0,20.67956349206349
19511,2024-09-27,23:20:00,Chennai,Mall,Market,Prime Sedan,17.86,363.52,4.36,3.8,Cash,6.69,Cancelled,0,1,Driver not moving,Customer changed plans,2024-09-27 23:20:00,1,0,23,4,0,0,20.3538633818589
19512,2024-09-27,23:40:00,Mumbai,Market,Railway Station,Mini,16.85,333.82,4.33,4.13,Wallet,19.27,Cancelled,0,0,High fare,Long wait time,2024-09-27 23:40:00,1,0,23,4,0,0,19.81127596439169
19513,2024-09-28,00:00:00,Bengaluru,Market,Residential,SUV,4.48,108.05,3.75,4.69,Cash,3.93,Completed,0,0,,,2024-09-28 00:00:00,0,1,0,5,1,0,24.11830357142857
19514,2024-09-28,00:20:00,Bengaluru,Airport,Mall,Mini,19.91,432.3,3.86,4.3,Wallet,3.13,Completed,0,0,,,2024-09-28 00:20:00,0,1,0,5,1,0,21.712707182320443
19515,2024-09-28,00:40:00,Hyderabad,Mall,Railway Station,Mini,5.15,137.19,3.9,4.02,Wallet,3.69,Completed,0,0,,,2024-09-28 00:40:00,0,1,0,5,1,0,26.638834951456307
19516,2024-09-28,01:00:00,Hyderabad,University,Airport,Auto,8.18,258.9,4.23,4.34,Wallet,7.96,Completed,0,0,,,2024-09-28 01:00:00,0,1,1,5,1,0,31.650366748166256
19517,2024-09-28,01:20:00,Mumbai,University,Mall,Bike,14.08,212.27,4.21,3.97,Cash,2.65,Cancelled,1,0,Driver not moving,Long wait time,2024-09-28 01:20:00,1,0,1,5,1,0,15.075994318181818
19518,2024-09-28,01:40:00,Hyderabad,Airport,Railway Station,SUV,0.8,61.14,4.17,4.13,Card,10.0,Completed,0,0,,,2024-09-28 01:40:00,0,1,1,5,1,0,76.425
19519,2024-09-28,02:00:00,Delhi,Residential,Mall,Prime Sedan,7.84,210.45,4.37,4.23,UPI,1.0,Cancelled,0,0,Long wait time,High fare,2024-09-28 02:00:00,1,0,2,5,1,0,26.84311224489796
19520,2024-09-28,02:20:00,Delhi,Hospital,Residential,Mini,3.57,99.3,4.75,4.97,Cash,13.45,Completed,0,0,,,2024-09-28 02:20:00,0,1,2,5,1,0,27.81512605042017
19521,2024-09-28,02:40:00,Chennai,Mall,Railway Station,Bike,5.65,150.42,4.57,3.91,Cash,4.02,Completed,0,0,,,2024-09-28 02:40:00,0,1,2,5,1,0,26.623008849557518
19522,2024-09-28,03:00:00,Hyderabad,Hospital,Airport,Mini,14.07,337.18,4.93,4.78,Wallet,9.34,Cancelled,1,0,Long wait time,Long wait time,2024-09-28 03:00:00,1,0,3,5,1,0,23.96446339729922
19523,2024-09-28,03:20:00,Delhi,Market,Tech Park,Prime Sedan,5.12,152.79,3.78,3.03,UPI,3.73,Completed,0,0,,,2024-09-28 03:20:00,0,1,3,5,1,0,29.841796874999996
19524,2024-09-28,03:40:00,Pune,Tech Park,Mall,Bike,6.89,130.13,4.43,4.18,Wallet,3.37,Completed,0,0,,,2024-09-28 03:40:00,0,1,3,5,1,0,18.88679245283019
19525,2024-09-28,04:00:00,Delhi,Railway Station,Railway Station,SUV,7.17,173.31,4.25,4.39,UPI,4.61,Completed,0,0,,,2024-09-28 04:00:00,0,1,4,5,1,0,24.171548117154813
19526,2024-09-28,04:20:00,Bengaluru,University,University,Mini,11.57,305.73,4.57,4.62,Cash,9.1,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-09-28 04:20:00,1,0,4,5,1,0,26.42437337942956
19527,2024-09-28,04:40:00,Hyderabad,Tech Park,Tech Park,Mini,13.49,319.75,4.1,4.47,Card,3.49,Completed,0,0,,,2024-09-28 04:40:00,0,1,4,5,1,0,23.702742772424017
19528,2024-09-28,05:00:00,Delhi,Railway Station,University,Bike,8.98,201.29,4.39,3.01,Cash,8.18,Completed,0,0,,,2024-09-28 05:00:00,0,1,5,5,1,0,22.41536748329621
19529,2024-09-28,05:20:00,Chennai,Market,Market,Prime Sedan,5.51,144.04,4.18,4.8,Card,6.65,Completed,0,0,,,2024-09-28 05:20:00,0,1,5,5,1,0,26.141560798548095
19530,2024-09-28,05:40:00,Pune,Tech Park,Hospital,Bike,8.5,197.09,4.5,3.8,Card,13.42,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-09-28 05:40:00,1,0,5,5,1,0,23.187058823529412
19531,2024-09-28,06:00:00,Delhi,University,Market,Auto,5.33,142.58,4.78,3.86,Card,9.06,Completed,0,0,,,2024-09-28 06:00:00,0,1,6,5,1,0,26.750469043151973
19532,2024-09-28,06:20:00,Mumbai,Market,Market,Prime Sedan,21.0,377.42,3.64,3.54,UPI,1.6,Cancelled,1,0,Long wait time,Long wait time,2024-09-28 06:20:00,1,0,6,5,1,0,17.972380952380952
19533,2024-09-28,06:40:00,Chennai,Airport,Mall,SUV,6.91,140.55,4.21,4.49,Card,4.96,Completed,0,0,,,2024-09-28 06:40:00,0,1,6,5,1,0,20.340086830680175
19534,2024-09-28,07:00:00,Chennai,Airport,Tech Park,Mini,15.57,287.3,4.95,4.45,Cash,8.02,Completed,0,0,,,2024-09-28 07:00:00,0,1,7,5,1,0,18.452151573538856
19535,2024-09-28,07:20:00,Hyderabad,Hospital,Market,Prime Sedan,15.64,310.51,4.69,4.07,Card,2.42,Cancelled,1,0,High fare,Driver asked to cancel,2024-09-28 07:20:00,1,0,7,5,1,0,19.853580562659847
19536,2024-09-28,07:40:00,Bengaluru,University,Residential,Mini,9.01,185.33,4.55,3.76,Cash,7.37,Cancelled,0,1,Driver asked to cancel,Driver not moving,2024-09-28 07:40:00,1,0,7,5,1,0,20.569367369589347
19537,2024-09-28,08:00:00,Pune,Airport,Mall,Bike,9.81,250.1,4.05,4.35,Cash,11.21,Completed,0,0,,,2024-09-28 08:00:00,0,1,8,5,1,1,25.494393476044852
19538,2024-09-28,08:20:00,Mumbai,Airport,University,Prime Sedan,9.84,279.87,4.09,3.47,UPI,3.15,Cancelled,1,0,High fare,Long wait time,2024-09-28 08:20:00,1,0,8,5,1,1,28.442073170731707
