Booking ID,Date,Time,City,Pickup Location,Drop Location,Vehicle Type,Ride Distance,Booking Value,Driver Ratings,Customer Rating,Payment Method,Wait Time,Booking Status,Cancelled Rides by Customer,Cancelled Rides by Driver,Reason for cancelling by Customer,Reason for cancelling by Driver
18641,2024-09-15,21:20:00,Bengaluru,Tech Park,Airport,Auto,6.83,196.51,3.91,3.71,Card,1.24,Cancelled,0,1,High fare,High fare
18642,2024-09-15,21:40:00,Hyderabad,Residential,University,Bike,5.47,171.04,4.81,4.46,Wallet,3.19,Completed,0,0,,
18643,2024-09-15,22:00:00,Delhi,Railway Station,Market,Bike,9.11,183.27,4.64,4.33,UPI,6.26,Cancelled,1,0,High fare,Long wait time
18644,2024-09-15,22:20:00,Hyderabad,Tech Park,Market,Mini,3.19,102.63,4.44,4.1,Card,9.66,Cancelled,0,1,Long wait time,Customer changed plans
18645,2024-09-15,22:40:00,Bengaluru,Railway Station,Market,Bike,3.74,98.65,4.29,4.04,Wallet,9.24,Completed,0,0,,
18646,2024-09-15,23:00:00,Mumbai,Market,Market,Auto,8.27,176.4,3.35,4.29,Cash,8.67,Completed,0,0,,
18647,2024-09-15,23:20:00,Hyderabad,Market,University,Bike,18.57,326.27,4.61,4.72,Cash,1.65,Cancelled,1,1,Driver asked to cancel,Long wait time
18648,2024-09-15,23:40:00,Chennai,Hospital,Mall,Bike,6.28,148.49,4.17,3.99,Wallet,11.85,Cancelled,0,1,Driver asked to cancel,Driver asked to cancel
18649,2024-09-16,00:00:00,Pune,University,Market,Auto,7.31,124.16,4.24,4.27,Wallet,2.51,Completed,0,0,,
18650,2024-09-16,00:20:00,Hyderabad,Market,University,Auto,7.13,178.43,4.44,4.87,Wallet,3.43,Completed,0,0,,
18651,2024-09-16,00:40:00,Pune,Market,Market,Mini,3.07,92.74,4.48,3.88,Wallet,5.63,Completed,0,0,,
18652,2024-09-16,01:00:00,Chennai,University,Airport,Prime Sedan,5.71,116.46,4.08,4.72,UPI,11.13,Completed,0,0,,
18653,2024-09-16,01:20:00,Delhi,Mall,Airport,Prime Sedan,7.99,187.91,4.06,4.13,Wallet,2.28,Cancelled,1,1,Customer changed plans,Driver not moving
18654,2024-09-16,01:40:00,Pune,Hospital,Tech Park,Prime Sedan,7.87,140.12,4.02,5.0,Card,27.44,Cancelled,0,1,High fare,Long wait time
18655,2024-09-16,02:00:00,Delhi,Market,Railway Station,Prime Sedan,9.61,161.9,4.39,3.06,Cash,4.62,Cancelled,1,0,Long wait time,Customer changed plans
18656,2024-09-16,02:20:00,Chennai,Hospital,Tech Park,Prime Sedan,2.96,95.48,4.77,3.92,Card,4.54,Completed,0,0,,
18657,2024-09-16,02:40:00,Chennai,Airport,Tech Park,Prime Sedan,4.35,98.4,4.42,4.35,Wallet,5.27,Completed,0,0,,
18658,2024-09-16,03:00:00,Pune,Mall,Railway Station,Prime Sedan,1.51,71.78,4.46,4.35,Card,9.44,Completed,0,0,,
18659,2024-09-16,03:20:00,Mumbai,Mall,Airport,Auto,16.82,345.67,4.28,4.61,Wallet,8.53,Cancelled,0,0,High fare,High fare
18660,2024-09-16,03:40:00,Mumbai,Tech Park,Residential,Bike,5.13,119.49,4.19,4.18,Card,1.99,Completed,0,0,,
18661,2024-09-16,04:00:00,Chennai,Tech Park,Market,Bike,8.57,245.38,4.13,4.83,Cash,7.32,Cancelled,0,0,High fare,Driver asked to cancel
18662,2024-09-16,04:20:00,Delhi,Railway Station,Airport,Mini,7.0,171.63,4.21,4.6,Wallet,7.45,Cancelled,1,1,Driver asked to cancel,Driver not moving
18663,2024-09-16,04:40:00,Pune,Market,Airport,Mini,0.8,60.84,3.86,3.8,UPI,12.57,Completed,0,0,,
18664,2024-09-16,05:00:00,Hyderabad,Market,Airport,Bike,2.49,84.1,4.81,4.78,Wallet,1.0,Completed,0,0,,
18665,2024-09-16,05:20:00,Chennai,Market,Hospital,Bike,6.78,127.17,4.45,4.41,Cash,13.51,Completed,0,0,,
18666,2024-09-16,05:40:00,Bengaluru,Market,Market,Prime Sedan,10.3,257.63,4.43,4.56,Card,11.52,Completed,0,0,,
18667,2024-09-16,06:00:00,Bengaluru,Hospital,Tech Park,Mini,9.75,206.37,4.49,4.88,UPI,10.72,Cancelled,1,0,Customer changed plans,High fare
18668,2024-09-16,06:20:00,Hyderabad,Railway Station,Hospital,Auto,2.18,74.63,4.21,3.45,UPI,15.36,Cancelled,0,0,High fare,Driver not moving
18669,2024-09-16,06:40:00,Pune,Market,Residential,Mini,3.06,99.31,4.46,3.5,Wallet,11.8,Completed,0,0,,
18670,2024-09-16,07:00:00,Mumbai,University,Railway Station,Prime Sedan,9.17,216.93,4.13,4.49,Card,7.85,Cancelled,0,1,High fare,Driver not moving
18671,2024-09-16,07:20:00,Delhi,Market,Market,Prime Sedan,9.7,265.87,4.17,3.15,Card,4.64,Cancelled,0,0,Driver asked to cancel,Long wait time
18672,2024-09-16,07:40:00,Delhi,Market,University,Bike,2.07,71.14,4.34,4.18,UPI,1.93,Completed,0,0,,
18673,2024-09-16,08:00:00,Hyderabad,Railway Station,Residential,Mini,9.14,230.09,4.38,4.33,Cash,2.49,Cancelled,1,0,High fare,Driver not moving
18674,2024-09-16,08:20:00,Mumbai,Railway Station,University,Mini,6.75,221.4,4.87,4.07,Wallet,14.0,Completed,0,0,,
18675,2024-09-16,08:40:00,Hyderabad,Hospital,Residential,Mini,5.85,168.05,4.03,4.78,Wallet,4.0,Cancelled,1,0,Driver not moving,High fare
18676,2024-09-16,09:00:00,Pune,Residential,Railway Station,Prime Sedan,18.94,562.71,4.01,4.34,Card,4.59,Completed,0,0,,
18677,2024-09-16,09:20:00,Pune,Hospital,Tech Park,Prime Sedan,6.29,176.87,4.2,5.0,Wallet,7.01,Completed,0,0,,
18678,2024-09-16,09:40:00,Chennai,Tech Park,Tech Park,SUV,4.64,138.85,4.71,3.74,UPI,4.06,Completed,0,0,,
18679,2024-09-16,10:00:00,Delhi,Market,Mall,Bike,11.89,204.87,4.45,4.59,Card,6.82,Cancelled,1,0,Long wait time,High fare
18680,2024-09-16,10:20:00,Hyderabad,Tech Park,Market,Prime Sedan,11.56,337.75,5.0,4.57,Cash,4.45,Cancelled,0,0,Customer changed plans,Customer changed plans
18681,2024-09-16,10:40:00,Pune,Hospital,Tech Park,Auto,16.23,364.13,4.33,4.17,Wallet,5.82,Cancelled,0,1,Driver not moving,Driver not moving
18682,2024-09-16,11:00:00,Chennai,Mall,Airport,Auto,11.05,269.74,4.48,4.47,Cash,6.88,Cancelled,0,0,Driver asked to cancel,Driver not moving
18683,2024-09-16,11:20:00,Pune,Railway Station,University,Mini,10.76,214.42,4.38,4.23,Card,3.18,Cancelled,0,1,Long wait time,High fare
18684,2024-09-16,11:40:00,Delhi,Hospital,Tech Park,Bike,7.15,144.0,4.45,3.62,Wallet,6.98,Cancelled,0,0,Driver asked to cancel,Driver not moving
18685,2024-09-16,12:00:00,Delhi,Hospital,Railway Station,Mini,26.24,446.96,4.08,4.34,Cash,4.03,Cancelled,1,0,Customer changed plans,Driver asked to cancel
18686,2024-09-16,12:20:00,Bengaluru,Residential,Mall,Bike,3.2,77.02,4.38,5.0,UPI,16.51,Cancelled,1,1,Long wait time,Long wait time
18687,2024-09-16,12:40:00,Bengaluru,Hospital,Tech Park,Prime Sedan,9.89,142.21,3.96,5.0,Card,1.0,Completed,0,0,,
18688,2024-09-16,13:00:00,Pune,University,Market,Auto,2.91,104.43,4.47,3.82,Card,11.87,Completed,0,0,,
18689,2024-09-16,13:20:00,Delhi,Hospital,Tech Park,Bike,7.14,152.25,4.51,4.29,Card,4.09,Completed,0,0,,
18690,2024-09-16,13:40:00,Delhi,Market,Market,SUV,6.99,147.88,4.28,4.9,Wallet,9.11,Cancelled,0,1,Driver not moving,Driver not moving
18691,2024-09-16,14:00:00,Chennai,Tech Park,Airport,Bike,7.13,144.79,4.12,3.7,Card,4.49,Cancelled,1,1,Driver not moving,High fare
18692,2024-09-16,14:20:00,Delhi,Market,Mall,Mini,1.38,74.16,4.09,4.32,Wallet,7.93,Cancelled,1,0,Driver asked to cancel,Customer changed plans
18693,2024-09-16,14:40:00,Chennai,Residential,Market,Bike,5.11,115.7,4.02,3.85,Card,6.99,Completed,0,0,,
18694,2024-09-16,15:00:00,Delhi,Railway Station,Railway Station,Bike,29.32,613.25,4.1,4.7,UPI,4.5,Cancelled,0,1,Customer changed plans,Customer changed plans
18695,2024-09-16,15:20:00,Delhi,Railway Station,University,Bike,7.72,157.91,5.0,4.37,Card,2.63,Completed,0,0,,
18696,2024-09-16,15:40:00,Delhi,Residential,Airport,Mini,13.58,328.45,4.45,3.9,Card,1.12,Completed,0,0,,
18697,2024-09-16,16:00:00,Mumbai,University,Railway Station,Auto,9.12,218.83,4.26,4.06,Cash,7.28,Completed,0,0,,
18698,2024-09-16,16:20:00,Bengaluru,University,Hospital,Mini,24.36,360.88,4.1,4.73,Cash,9.57,Cancelled,0,1,High fare,Driver not moving
18699,2024-09-16,16:40:00,Pune,Hospital,Airport,Mini,9.19,188.13,4.3,4.16,Card,1.21,Cancelled,1,0,Driver asked to cancel,Long wait time
18700,2024-09-16,17:00:00,Mumbai,Market,Hospital,Prime Sedan,7.75,151.48,4.56,3.85,Wallet,5.25,Completed,0,0,,
18701,2024-09-16,17:20:00,Bengaluru,Hospital,Hospital,Prime Sedan,2.36,84.63,4.54,4.56,Card,1.98,Completed,0,0,,
18702,2024-09-16,17:40:00,Mumbai,Airport,Airport,SUV,2.46,87.54,4.69,4.38,Cash,8.63,Completed,0,0,,
18703,2024-09-16,18:00:00,Chennai,University,Mall,Mini,4.47,150.47,4.7,4.23,Wallet,1.0,Completed,0,0,,
18704,2024-09-16,18:20:00,Hyderabad,Mall,Airport,Mini,6.15,185.76,4.34,4.07,UPI,2.63,Cancelled,1,0,Driver asked to cancel,Customer changed plans
18705,2024-09-16,18:40:00,Delhi,Airport,Airport,Mini,2.68,119.46,4.1,4.38,Wallet,4.05,Completed,0,0,,
18706,2024-09-16,19:00:00,Mumbai,Railway Station,Residential,Prime Sedan,7.69,208.7,4.27,4.6,Cash,5.93,Cancelled,0,1,High fare,High fare
18707,2024-09-16,19:20:00,Delhi,Railway Station,Hospital,Bike,7.49,206.63,4.63,3.86,Cash,5.18,Completed,0,0,,
18708,2024-09-16,19:40:00,Mumbai,Residential,Mall,Auto,20.49,393.68,4.12,3.93,UPI,12.01,Cancelled,1,0,Customer changed plans,Driver not moving
18709,2024-09-16,20:00:00,Pune,Tech Park,Railway Station,Auto,22.41,399.26,5.0,4.39,Cash,13.71,Completed,0,0,,
18710,2024-09-16,20:20:00,Hyderabad,Tech Park,Mall,Bike,11.9,334.07,4.11,4.22,Wallet,9.75,Cancelled,0,1,Long wait time,High fare
18711,2024-09-16,20:40:00,Pune,Airport,Market,Bike,12.13,319.96,4.53,4.25,Wallet,4.18,Cancelled,1,0,Driver asked to cancel,Long wait time
18712,2024-09-16,21:00:00,Pune,Railway Station,Market,Auto,15.09,349.83,4.45,3.92,Wallet,5.55,Cancelled,1,0,High fare,Driver asked to cancel
18713,2024-09-16,21:20:00,Mumbai,Airport,Residential,Prime Sedan,9.24,257.66,4.63,4.53,Wallet,3.64,Cancelled,0,0,Driver asked to cancel,High fare
18714,2024-09-16,21:40:00,Bengaluru,Railway Station,Mall,Bike,15.63,308.37,3.63,3.86,Cash,4.53,Cancelled,1,1,Long wait time,High fare
18715,2024-09-16,22:00:00,Hyderabad,Mall,University,SUV,2.16,79.24,4.68,4.75,Cash,13.24,Completed,0,0,,
18716,2024-09-16,22:20:00,Hyderabad,Tech Park,Railway Station,Mini,13.02,251.35,4.22,4.81,Card,15.95,Cancelled,0,0,Driver asked to cancel,Driver not moving
18717,2024-09-16,22:40:00,Pune,University,Mall,SUV,2.82,80.07,4.05,4.89,Cash,10.69,Completed,0,0,,
18718,2024-09-16,23:00:00,Pune,Mall,Residential,Mini,3.17,96.48,4.69,5.0,Wallet,6.85,Completed,0,0,,
18719,2024-09-16,23:20:00,Bengaluru,Railway Station,Hospital,Mini,14.97,314.98,3.72,4.06,UPI,5.66,Cancelled,0,0,High fare,High fare
18720,2024-09-16,23:40:00,Pune,Airport,Residential,Auto,4.11,119.96,5.0,4.82,Cash,6.4,Cancelled,1,0,Customer changed plans,Long wait time
18721,2024-09-17,00:00:00,Pune,Hospital,Mall,Bike,3.26,79.68,4.42,3.97,Card,5.83,Completed,0,0,,
18722,2024-09-17,00:20:00,Mumbai,Market,Hospital,Auto,9.69,231.99,4.3,3.62,Wallet,10.75,Cancelled,1,0,Customer changed plans,Driver asked to cancel
18723,2024-09-17,00:40:00,Chennai,Airport,Residential,Bike,3.78,110.68,3.91,3.72,Cash,7.33,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel
18724,2024-09-17,01:00:00,Mumbai,Mall,Airport,SUV,3.27,84.23,4.26,3.88,UPI,5.0,Completed,0,0,,
18725,2024-09-17,01:20:00,Hyderabad,Tech Park,Market,Bike,1.93,75.72,4.76,3.52,UPI,9.16,Completed,0,0,,
18726,2024-09-17,01:40:00,Bengaluru,Railway Station,Hospital,Bike,4.96,115.61,4.44,5.0,Card,5.34,Completed,0,0,,
18727,2024-09-17,02:00:00,Mumbai,Market,Mall,Auto,11.82,248.1,4.55,4.15,Card,3.19,Cancelled,1,0,Long wait time,Driver asked to cancel
18728,2024-09-17,02:20:00,Pune,Residential,Mall,Auto,13.02,181.82,4.7,4.8,UPI,2.78,Completed,0,0,,
18729,2024-09-17,02:40:00,Mumbai,Tech Park,Residential,Mini,5.92,163.04,4.05,4.83,UPI,1.22,Completed,0,0,,
18730,2024-09-17,03:00:00,Bengaluru,Residential,Market,SUV,20.21,346.86,3.78,3.91,Wallet,22.23,Cancelled,1,0,Driver not moving,Long wait time
18731,2024-09-17,03:20:00,Mumbai,Residential,Tech Park,Bike,10.07,219.33,4.0,4.3,UPI,7.71,Completed,0,0,,
18732,2024-09-17,03:40:00,Mumbai,Hospital,University,SUV,15.16,255.67,4.34,3.63,Wallet,6.63,Cancelled,1,1,High fare,Customer changed plans
18733,2024-09-17,04:00:00,Mumbai,Tech Park,Mall,Mini,4.52,111.57,4.27,4.43,UPI,1.92,Completed,0,0,,
18734,2024-09-17,04:20:00,Hyderabad,Railway Station,Tech Park,Mini,5.55,126.19,4.26,4.51,Card,2.32,Completed,0,0,,
18735,2024-09-17,04:40:00,Bengaluru,Hospital,Residential,Bike,6.19,152.08,4.53,5.0,UPI,6.58,Completed,0,0,,
18736,2024-09-17,05:00:00,Pune,Mall,Railway Station,Mini,5.5,153.23,4.2,4.2,Cash,4.68,Completed,0,0,,
18737,2024-09-17,05:20:00,Pune,Railway Station,Railway Station,Mini,0.8,60.35,3.98,4.63,UPI,1.92,Completed,0,0,,
18738,2024-09-17,05:40:00,Mumbai,Airport,University,Auto,7.41,185.85,4.01,3.97,Cash,2.49,Cancelled,0,1,High fare,Driver asked to cancel
18739,2024-09-17,06:00:00,Delhi,Residential,University,Bike,9.14,213.78,4.56,4.97,Cash,3.59,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel
18740,2024-09-17,06:20:00,Pune,Hospital,Residential,Bike,8.73,186.01,4.72,4.56,Card,6.53,Cancelled,0,0,Driver asked to cancel,High fare
18741,2024-09-17,06:40:00,Hyderabad,Tech Park,Mall,Mini,21.68,500.55,4.84,3.62,Card,3.33,Cancelled,1,1,Long wait time,Customer changed plans
18742,2024-09-17,07:00:00,Chennai,Hospital,Residential,Bike,22.79,383.58,4.18,3.76,Wallet,3.91,Cancelled,1,1,Long wait time,Customer changed plans
18743,2024-09-17,07:20:00,Bengaluru,Hospital,Hospital,Auto,1.4,65.39,4.41,4.29,UPI,1.0,Completed,0,0,,
18744,2024-09-17,07:40:00,Bengaluru,Railway Station,Mall,Bike,17.75,376.9,4.52,4.35,Wallet,6.53,Cancelled,1,0,High fare,High fare
18745,2024-09-17,08:00:00,Chennai,Market,Railway Station,SUV,20.88,391.59,4.45,4.03,Cash,3.18,Completed,0,0,,
18746,2024-09-17,08:20:00,Chennai,Mall,Market,Prime Sedan,0.96,87.9,4.55,4.34,UPI,13.18,Completed,0,0,,
18747,2024-09-17,08:40:00,Pune,University,Hospital,Mini,11.51,300.67,4.59,3.28,Cash,12.53,Cancelled,1,0,Driver asked to cancel,Long wait time
18748,2024-09-17,09:00:00,Delhi,Mall,Residential,Prime Sedan,7.56,232.07,4.08,3.84,Card,6.81,Completed,0,0,,
18749,2024-09-17,09:20:00,Hyderabad,Tech Park,Residential,Mini,20.19,372.42,4.13,3.87,UPI,8.51,Completed,0,0,,
18750,2024-09-17,09:40:00,Mumbai,Mall,Market,Bike,19.34,362.48,4.5,4.75,Wallet,14.35,Cancelled,0,0,Driver not moving,Driver not moving
18751,2024-09-17,10:00:00,Bengaluru,University,Market,Mini,36.73,728.85,4.0,3.87,Wallet,8.98,Completed,0,0,,
18752,2024-09-17,10:20:00,Hyderabad,Mall,Market,Auto,11.8,266.85,4.13,3.38,Wallet,5.92,Completed,0,0,,
18753,2024-09-17,10:40:00,Delhi,University,Residential,Mini,10.37,265.42,4.4,4.6,UPI,2.73,Completed,0,0,,
18754,2024-09-17,11:00:00,Delhi,University,Tech Park,Mini,3.76,104.35,4.18,4.67,Cash,7.32,Completed,0,0,,
18755,2024-09-17,11:20:00,Bengaluru,University,Residential,Bike,4.87,138.46,4.47,3.56,Cash,2.54,Completed,0,0,,
18756,2024-09-17,11:40:00,Delhi,Market,Mall,Mini,10.72,291.52,4.1,4.19,Cash,14.27,Cancelled,1,0,Driver asked to cancel,Driver asked to cancel
18757,2024-09-17,12:00:00,Delhi,Tech Park,Mall,SUV,4.68,130.19,3.52,3.58,Cash,2.45,Completed,0,0,,
18758,2024-09-17,12:20:00,Mumbai,Airport,Residential,Prime Sedan,7.52,144.09,4.45,4.12,UPI,4.63,Completed,0,0,,
18759,2024-09-17,12:40:00,Mumbai,University,University,Mini,1.62,76.18,4.32,4.08,Card,1.82,Completed,0,0,,
18760,2024-09-17,13:00:00,Pune,University,Mall,Mini,7.92,158.55,4.79,4.88,Cash,1.02,Completed,0,0,,
18761,2024-09-17,13:20:00,Mumbai,Railway Station,Tech Park,Prime Sedan,1.11,62.0,4.22,4.77,Cash,13.17,Cancelled,0,1,Driver asked to cancel,Long wait time
18762,2024-09-17,13:40:00,Hyderabad,Mall,Hospital,Mini,14.81,227.43,4.38,3.99,Cash,4.79,Cancelled,0,0,Driver asked to cancel,Driver asked to cancel
18763,2024-09-17,14:00:00,Hyderabad,Railway Station,Tech Park,Auto,8.23,198.12,4.21,4.44,Card,16.91,Completed,0,0,,
18764,2024-09-17,14:20:00,Chennai,Tech Park,Market,SUV,4.38,112.67,4.1,4.04,UPI,8.48,Cancelled,0,1,Driver not moving,Driver not moving
18765,2024-09-17,14:40:00,Pune,Tech Park,Tech Park,Bike,6.46,152.23,4.18,4.49,Wallet,2.27,Completed,0,0,,
18766,2024-09-17,15:00:00,Bengaluru,Airport,Market,Prime Sedan,4.73,128.79,4.01,4.25,UPI,23.03,Cancelled,1,1,Customer changed plans,Driver asked to cancel
18767,2024-09-17,15:20:00,Mumbai,University,Residential,Auto,3.57,90.27,4.39,4.05,Wallet,5.09,Completed,0,0,,
18768,2024-09-17,15:40:00,Mumbai,University,University,Mini,5.26,119.93,4.39,4.74,Cash,13.14,Completed,0,0,,
18769,2024-09-17,16:00:00,Mumbai,Hospital,Residential,Prime Sedan,5.29,141.55,4.01,4.19,Card,5.63,Completed,0,0,,
18770,2024-09-17,16:20:00,Hyderabad,University,Residential,SUV,5.97,154.32,4.64,5.0,Cash,2.85,Completed,0,0,,
18771,2024-09-17,16:40:00,Delhi,Mall,Residential,Auto,0.8,58.06,4.09,4.0,UPI,6.89,Completed,0,0,,
18772,2024-09-17,17:00:00,Pune,Railway Station,Mall,Auto,15.58,308.28,4.34,4.54,UPI,13.39,Cancelled,1,1,High fare,Driver asked to cancel
18773,2024-09-17,17:20:00,Hyderabad,Railway Station,Airport,Bike,15.79,234.04,4.64,3.82,UPI,6.34,Cancelled,0,0,Customer changed plans,Driver asked to cancel
18774,2024-09-17,17:40:00,Chennai,Market,Hospital,Prime Sedan,7.06,151.43,4.8,4.54,Wallet,5.0,Completed,0,0,,
18775,2024-09-17,18:00:00,Delhi,Market,Tech Park,Bike,23.51,540.32,3.52,5.0,Card,7.52,Cancelled,1,1,Driver asked to cancel,Customer changed plans
18776,2024-09-17,18:20:00,Chennai,Railway Station,Residential,Bike,5.57,171.64,4.65,4.58,Cash,10.79,Cancelled,0,1,Customer changed plans,Customer changed plans
18777,2024-09-17,18:40:00,Pune,Market,Tech Park,Prime Sedan,7.77,238.11,4.43,5.0,UPI,10.42,Cancelled,1,0,High fare,Driver asked to cancel
18778,2024-09-17,19:00:00,Chennai,Railway Station,Railway Station,Mini,10.27,271.18,4.52,3.8,UPI,7.33,Cancelled,0,1,Customer changed plans,Driver asked to cancel
18779,2024-09-17,19:20:00,Pune,Market,Mall,SUV,7.61,201.85,4.18,4.54,Wallet,7.28,Cancelled,0,1,Driver asked to cancel,Long wait time
18780,2024-09-17,19:40:00,Hyderabad,University,Hospital,Prime Sedan,4.4,186.54,4.59,4.18,Wallet,4.04,Completed,0,0,,
18781,2024-09-17,20:00:00,Chennai,Market,Airport,Auto,7.36,199.65,4.72,3.74,Cash,5.11,Cancelled,1,0,Customer changed plans,Driver asked to cancel
18782,2024-09-17,20:20:00,Pune,Airport,Tech Park,Mini,2.15,114.61,4.55,4.22,Card,4.67,Completed,0,0,,
18783,2024-09-17,20:40:00,Chennai,Railway Station,Residential,Prime Sedan,3.58,131.19,4.64,4.82,Cash,8.89,Completed,0,0,,
18784,2024-09-17,21:00:00,Hyderabad,University,Mall,Prime Sedan,13.58,305.59,5.0,4.22,Card,10.54,Cancelled,0,1,Driver asked to cancel,Long wait time
18785,2024-09-17,21:20:00,Delhi,Mall,Railway Station,Prime Sedan,32.56,498.85,4.83,4.53,Cash,3.96,Cancelled,1,0,Customer changed plans,High fare
18786,2024-09-17,21:40:00,Hyderabad,Residential,Mall,Mini,4.27,149.0,4.11,3.87,UPI,7.13,Completed,0,0,,
18787,2024-09-17,22:00:00,Bengaluru,Tech Park,Airport,Auto,6.24,141.84,4.59,4.65,Wallet,1.66,Completed,0,0,,
18788,2024-09-17,22:20:00,Hyderabad,University,Residential,Mini,5.96,149.95,4.73,4.27,Card,6.73,Completed,0,0,,
18789,2024-09-17,22:40:00,Bengaluru,Railway Station,University,Mini,8.6,186.87,4.45,4.22,Wallet,1.0,Cancelled,0,0,Driver asked to cancel,Customer changed plans
18790,2024-09-17,23:00:00,Chennai,Airport,Mall,Bike,14.73,335.7,4.57,4.37,Card,2.51,Completed,0,0,,
18791,2024-09-17,23:20:00,Hyderabad,University,Mall,Prime Sedan,8.01,126.08,3.81,5.0,UPI,1.81,Cancelled,0,1,Long wait time,Driver asked to cancel
18792,2024-09-17,23:40:00,Hyderabad,Railway Station,Residential,SUV,2.26,89.37,4.32,4.89,Card,1.0,Completed,0,0,,
18793,2024-09-18,00:00:00,Bengaluru,Tech Park,Airport,Mini,4.57,106.74,4.25,3.82,Wallet,3.63,Completed,0,0,,
18794,2024-09-18,00:20:00,Pune,Tech Park,Market,Auto,9.47,168.89,4.01,4.4,Wallet,10.75,Cancelled,1,1,Driver not moving,Customer changed plans
18795,2024-09-18,00:40:00,Delhi,Railway Station,University,Prime Sedan,5.45,149.26,4.68,4.09,UPI,1.04,Completed,0,0,,
18796,2024-09-18,01:00:00,Hyderabad,Airport,Tech Park,Auto,5.62,140.0,3.93,4.27,Card,7.44,Completed,0,0,,
18797,2024-09-18,01:20:00,Pune,Hospital,Hospital,Bike,5.74,135.19,4.67,4.05,UPI,11.96,Cancelled,0,1,Customer changed plans,Customer changed plans
18798,2024-09-18,01:40:00,Mumbai,Railway Station,Railway Station,Bike,6.94,188.68,4.29,4.36,Wallet,13.31,Completed,0,0,,
18799,2024-09-18,02:00:00,Mumbai,Residential,University,Mini,3.35,107.6,4.74,4.93,Cash,3.69,Completed,0,0,,
18800,2024-09-18,02:20:00,Mumbai,Market,Market,Auto,13.41,293.9,4.48,3.66,UPI,3.52,Completed,0,0,,
18801,2024-09-18,02:40:00,Hyderabad,Mall,University,SUV,2.24,72.64,4.4,4.1,UPI,2.67,Cancelled,1,1,Driver not moving,Long wait time
18802,2024-09-18,03:00:00,Chennai,Market,Tech Park,Auto,9.32,192.37,4.33,4.15,UPI,11.5,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel
18803,2024-09-18,03:20:00,Mumbai,Airport,Airport,Bike,4.79,131.75,4.18,3.91,UPI,5.6,Cancelled,0,1,Driver not moving,Driver asked to cancel
18804,2024-09-18,03:40:00,Delhi,Mall,Tech Park,Auto,7.58,142.59,4.43,4.04,UPI,2.94,Completed,0,0,,
18805,2024-09-18,04:00:00,Delhi,Hospital,Tech Park,Auto,17.34,338.58,3.62,3.73,UPI,2.17,Cancelled,1,1,Driver not moving,Customer changed plans
18806,2024-09-18,04:20:00,Chennai,Market,Mall,Mini,17.09,283.56,4.24,4.66,Wallet,6.8,Cancelled,1,0,High fare,Driver not moving
18807,2024-09-18,04:40:00,Delhi,Hospital,Market,Bike,14.49,300.21,4.57,3.6,UPI,2.71,Completed,0,0,,
18808,2024-09-18,05:00:00,Chennai,Market,University,Auto,19.37,396.61,4.31,5.0,Card,7.08,Cancelled,1,1,High fare,Driver asked to cancel
18809,2024-09-18,05:20:00,Chennai,University,Mall,Mini,29.28,566.66,4.66,4.15,Wallet,4.89,Cancelled,0,0,Long wait time,Customer changed plans
18810,2024-09-18,05:40:00,Delhi,Tech Park,Market,SUV,13.44,262.53,4.07,3.84,UPI,19.85,Cancelled,1,1,Customer changed plans,Driver asked to cancel
18811,2024-09-18,06:00:00,Mumbai,Airport,Hospital,Mini,10.27,196.25,4.0,3.77,UPI,3.24,Cancelled,0,1,Driver not moving,Long wait time
18812,2024-09-18,06:20:00,Pune,University,Hospital,Auto,3.39,108.45,4.39,4.52,UPI,6.17,Completed,0,0,,
18813,2024-09-18,06:40:00,Delhi,Airport,Residential,Bike,11.51,219.4,4.14,4.11,Wallet,6.34,Cancelled,1,0,High fare,Long wait time
18814,2024-09-18,07:00:00,Bengaluru,Hospital,Mall,Mini,7.88,205.29,4.55,5.0,Cash,6.54,Completed,0,0,,
18815,2024-09-18,07:20:00,Delhi,Hospital,Tech Park,Prime Sedan,21.97,503.59,4.18,4.07,Cash,2.68,Cancelled,0,0,High fare,Driver not moving
18816,2024-09-18,07:40:00,Chennai,Residential,Mall,Auto,12.66,227.04,4.42,4.71,UPI,1.74,Completed,0,0,,
18817,2024-09-18,08:00:00,Bengaluru,Market,Tech Park,SUV,2.77,134.2,3.51,4.14,Card,5.55,Cancelled,0,0,Long wait time,Driver not moving
18818,2024-09-18,08:20:00,Pune,Residential,Hospital,Mini,9.09,247.86,4.24,3.89,Wallet,10.66,Cancelled,0,0,High fare,Driver not moving
18819,2024-09-18,08:40:00,Delhi,Mall,Airport,Mini,13.77,262.42,4.24,4.6,UPI,6.14,Cancelled,1,0,Driver asked to cancel,Customer changed plans
18820,2024-09-18,09:00:00,Chennai,Tech Park,Market,Prime Sedan,7.77,184.69,3.74,4.9,Card,3.08,Cancelled,0,1,High fare,Customer changed plans
18821,2024-09-18,09:20:00,Delhi,Market,Residential,Auto,28.75,479.64,4.43,3.75,Card,14.46,Cancelled,0,1,Long wait time,High fare
18822,2024-09-18,09:40:00,Delhi,Residential,Market,Auto,12.32,256.98,4.3,3.58,Cash,3.77,Cancelled,0,1,Long wait time,Customer changed plans
